Date,Close/Last,Volume,Open,High,Low
09/24/2014,1219.5,126788,1223.2,1226.7,1216.2
09/23/2014,1222,147771,1214.9,1237,1214.7
09/22/2014,1217.9,129276,1216.4,1221,1208.8
09/19/2014,1216.6,169456,1225.6,1229.2,1214.2
09/18/2014,1226.9,139959,1223.1,1228.7,1216.3
09/17/2014,1235.9,125796,1235.3,1240.5,1222
09/16/2014,1236.7,118971,1233.2,1243.2,1232.2
09/15/2014,1235.1,90966,1228.3,1239.2,1226.3
09/12/2014,1231.5,132948,1240.9,1242.3,1228.1
09/11/2014,1239,149214,1249.8,1251,1235.3
09/10/2014,1245.3,132235,1256.2,1258.5,1244.5
09/09/2014,1248.5,121217,1257.1,1258.9,1248.1
09/08/2014,1254.3,107957,1269.5,1272.6,1252.1
09/05/2014,1267.3,99917,1261.7,1274.8,1258
09/04/2014,1266.5,141572,1269.8,1279.2,1261.3
09/03/2014,1270.3,99369,1266.7,1272.4,1261.9
09/02/2014,1265,175680,1288.4,1290.9,1263.1
09/01/2014,1287.4,N/A,1287.4,1287.4,1287.4
08/29/2014,1287.4,71025,1290.4,1292.5,1284.1
08/28/2014,1290.4,105911,1283.7,1297.6,1283
08/27/2014,1283.4,63763,1281.6,1288.2,1280.9
08/26/2014,1285.2,98932,1277.4,1291.9,1275.7
08/25/2014,1278.9,50763,1280.8,1281.6,1275
08/22/2014,1280.2,86655,1278.2,1283.9,1274.6
08/21/2014,1275.4,131952,1279.5,1292,1273.4
08/20/2014,1295.2,79933,1297.2,1299.3,1288.7
08/19/2014,1296.7,74127,1298.6,1303.7,1294.7
08/18/2014,1299.3,72640,1304.2,1304.9,1296.5
08/15/2014,1306.2,182579,1313.4,1316.5,1293
08/14/2014,1315.7,99903,1313.4,1321.8,1310
08/13/2014,1314.5,95280,1309.6,1316.4,1306
08/12/2014,1310.6,95741,1309.2,1319.3,1306.8
08/11/2014,1310.5,60601,1310.4,1312.9,1306.4
08/08/2014,1311,143432,1314.5,1324.3,1305.7
08/07/2014,1312.5,117073,1306.6,1316.4,1303
08/06/2014,1308.2,147308,1288.9,1311,1288.5
08/05/2014,1285.3,95648,1289.2,1295,1283.3
08/04/2014,1288.9,62664,1295.4,1296.4,1287
08/01/2014,1294.8,130480,1284.2,1298.4,1281
07/31/2014,1282.8,126684,1297,1298.8,1281.3
07/30/2014,1296.9,123138,1300.5,1305.2,1293.2
07/29/2014,1300.5,134585,1306.7,1314.6,1298
07/28/2014,1305.8,56826,1309.2,1311.4,1303.3
07/25/2014,1305.3,40213,1296,1311,1293
07/24/2014,1292.7,31853,1306.7,1307,1289.4
07/23/2014,1306.5,18529,1309.2,1313.3,1305.3
07/22/2014,1308,14296,1314.8,1318,1304.2
07/21/2014,1315.5,17260,1312.2,1320.4,1309.7
07/18/2014,1309.4,116687,1319.1,1325.5,1305
07/17/2014,1316.9,170360,1300.3,1325.9,1298.1
07/16/2014,1299.8,109418,1295.2,1304.2,1293.5
07/15/2014,1297.1,169612,1309.1,1314.4,1292.6
07/14/2014,1306.7,199973,1339.5,1340.9,1302.2
07/11/2014,1337.4,88470,1336.5,1340.4,1334.6
07/10/2014,1339.2,167391,1325,1346.8,1325
07/09/2014,1324.3,155101,1320.4,1333.4,1318.7
07/08/2014,1316.5,126706,1320.8,1325.7,1314.3
07/07/2014,1317,79110,1321.4,1321.7,1312.1
07/04/2014,1320.6,N/A,1320.6,1320.6,1320.6
07/03/2014,1320.6,980,1321.1,1321.5,1319.8
07/02/2014,1330.9,108835,1327.1,1333.2,1322.1
07/01/2014,1326.6,113226,1327.5,1334.9,1324
06/30/2014,1322,117728,1316.8,1330.4,1311
06/27/2014,1320,95604,1317.1,1323.1,1313.2
06/26/2014,1317,124778,1318.7,1320.6,1306.8
06/25/2014,1322.6,128616,1318.9,1325.6,1305.4
06/24/2014,1321.3,113091,1318.1,1326.6,1314.5
06/23/2014,1318.4,99633,1314.9,1319.2,1310.4
06/20/2014,1316.6,152257,1320.3,1322.5,1307.1
06/19/2014,1314.1,224721,1278.2,1322,1276.2
06/18/2014,1272.7,85688,1272.1,1279.2,1266.5
06/17/2014,1272,108934,1271.8,1273.5,1258
06/16/2014,1275.3,94811,1276.8,1285.1,1270.5
06/13/2014,1274.1,81163,1273.4,1278.1,1270.9
06/12/2014,1274,114014,1261.1,1275.1,1260
06/11/2014,1261.2,73562,1260.3,1265.5,1257.9
06/10/2014,1260.1,100191,1252.7,1263.8,1250.1
06/09/2014,1253.9,51490,1253,1257.3,1251.6
06/06/2014,1252.5,109929,1253.7,1258.2,1245.7
06/05/2014,1253.3,119944,1244.3,1257.9,1241.2
06/04/2014,1244.3,72171,1244.9,1249.5,1242.8
06/03/2014,1244.5,85769,1244.1,1247.9,1240.2
06/02/2014,1244,87845,1250.5,1251,1241.1
05/30/2014,1246,127954,1255.9,1260.6,1242.2
05/29/2014,1257.1,133780,1259.2,1261.5,1251.4
05/28/2014,1259.7,124675,1264,1267.5,1256.1
05/27/2014,1265.7,88048,1293.5,1294.7,1263.4
05/26/2014,1291.9,N/A,1291.9,1291.9,1291.9
05/23/2014,1291.9,77183,1294.4,1295.9,1286.7
05/22/2014,1295.2,18760,1292.1,1304.1,1290.5
05/21/2014,1288.1,123195,1294.4,1296.3,1282.9
05/20/2014,1294.6,123097,1293,1297.2,1286
05/19/2014,1293.8,104869,1293,1305.7,1289.5
05/16/2014,1293.4,103938,1296.4,1298.3,1287.7
05/15/2014,1293.6,142454,1305.5,1307.3,1290.9
05/14/2014,1305.9,113527,1293.9,1309.2,1291.6
05/13/2014,1294.8,117087,1296,1299,1289.1
05/12/2014,1295.8,126248,1289.8,1304.5,1277.7
05/09/2014,1287.6,103679,1289.6,1294.5,1285.5
05/08/2014,1287.7,113708,1289.8,1295.5,1284.8
05/07/2014,1288.9,167867,1307.9,1315,1286.6
05/06/2014,1308.6,100069,1309.7,1314.3,1304.4
05/05/2014,1309.3,111036,1300.9,1315.8,1299.7
05/02/2014,1302.9,165807,1284.7,1304.9,1272
05/01/2014,1283.4,110658,1291.9,1293,1277.3
04/30/2014,1295.9,135540,1295.6,1298.4,1284.9
04/29/2014,1296.3,98134,1296,1302,1286.1
04/28/2014,1299,95970,1303.2,1306.6,1292.1
04/25/2014,1300.8,103095,1293.8,1305.2,1290.4
04/24/2014,1290.6,181613,1283.9,1299,1268.4
04/23/2014,1284.6,94896,1284,1289.1,1280.8
04/22/2014,1281.1,111970,1290.3,1293.1,1275.8
04/21/2014,1288.5,97714,1294.9,1302.5,1281.8
04/18/2014,1293.9,N/A,1293.9,1293.9,1293.9
04/17/2014,1293.9,91061,1302.1,1304.4,1292.8
04/16/2014,1303.5,110052,1303.2,1307.1,1293.5
04/15/2014,1300.3,176565,1290.5,1328.4,1284.4
04/14/2014,1327.5,94712,1321,1331.4,1318.7
04/11/2014,1319,84126,1318.1,1324.2,1314
04/10/2014,1320.5,118683,1311.9,1324.9,1311
04/09/2014,1305.9,120700,1308.5,1315.5,1301.1
04/08/2014,1309.1,111942,1296.8,1314.7,1296.8
04/07/2014,1298.3,72983,1304,1304.8,1295.8
04/04/2014,1303.5,127900,1286.6,1307.5,1284.4
04/03/2014,1284.6,95566,1290.4,1294.2,1281.9
04/02/2014,1290.8,117467,1279.6,1294.9,1278.9
04/01/2014,1280,102814,1284.6,1288.4,1277.4
03/31/2014,1283.8,126180,1295,1299.3,1282.7
03/28/2014,1294.3,161938,1292.3,1299.4,1286.1
03/27/2014,1294.8,127230,1305.2,1307.5,1289.7
03/26/2014,1303.4,49136,1312,1317,1299.4
03/25/2014,1311.4,42956,1309.2,1317.7,1305.9
03/24/2014,1311.1,43646,1310.3,1335.6,1308.4
03/21/2014,1336,50231,1330.2,1343.2,1329
03/20/2014,1330.5,159982,1331.7,1335.3,1320.8
03/19/2014,1341.3,186381,1331.2,1360.2,1327.8
03/18/2014,1359,152400,1356.6,1367.9,1351.1
03/17/2014,1372.9,147056,1383.1,1392.6,1361.9
03/14/2014,1379,176638,1370.9,1388.4,1368.2
03/13/2014,1372.4,169978,1367.8,1375.7,1364.9
03/12/2014,1370.5,211485,1348.8,1371.3,1345.6
03/11/2014,1346.7,145527,1339.5,1353,1337.8
03/10/2014,1341.5,120938,1340.8,1344.9,1327.5
03/07/2014,1338.2,173637,1350.7,1353.2,1326.6
03/06/2014,1351.8,133481,1337,1353.9,1331.3
03/05/2014,1340.3,91934,1334.8,1342,1332.7
03/04/2014,1337.9,130176,1350,1352.9,1331.2
03/03/2014,1350.3,153906,1332.4,1355,1330.7
02/28/2014,1321.6,127886,1331.3,1333.6,1319.3
02/27/2014,1331.8,115418,1329.5,1336.4,1324
02/26/2014,1328,142780,1341.3,1345.6,1322.3
02/25/2014,1342.7,120790,1336.4,1343.8,1331.2
02/24/2014,1338,122318,1336,1339.2,1318.7
02/21/2014,1323.6,102130,1323,1328.8,1315.9
02/20/2014,1316.9,121375,1322.4,1325.3,1307.1
02/19/2014,1320.4,106195,1322,1323,1308.9
02/18/2014,1324.4,172646,1329,1332.4,1312.3
02/17/2014,1318.6,N/A,1318.6,1318.6,1318.6
02/14/2014,1318.6,139926,1302.2,1321.5,1299.9
02/13/2014,1300.1,116071,1290.8,1303,1286.2
02/12/2014,1295,104754,1290.1,1296.4,1283.9
02/11/2014,1289.8,146167,1274.2,1294.4,1273.5
02/10/2014,1274.7,90391,1265.4,1277.8,1264.7
02/07/2014,1262.9,128223,1256.9,1272,1255.5
02/06/2014,1257.2,84600,1257.7,1267.5,1252.5
02/05/2014,1256.9,122164,1254.2,1274.5,1251.8
02/04/2014,1251.2,86988,1257.9,1260.7,1246.8
02/03/2014,1259.9,120942,1242,1266.1,1240.4
01/31/2014,1239.8,111168,1244,1254.8,1238.2
01/30/2014,1242.5,155053,1267.2,1267.8,1237.5
01/29/2014,1262.2,115459,1255.8,1270.7,1248.3
01/28/2014,1250.5,81426,1254.9,1261.9,1248
01/27/2014,1263.5,63419,1269.9,1280.1,1252
01/24/2014,1264.5,34998,1264.3,1273.2,1256.9
01/23/2014,1262.5,41697,1235.1,1267.1,1230.8
01/22/2014,1238.6,80262,1240.5,1243.5,1235.5
01/21/2014,1241.8,162248,1254.1,1262,1235.1
01/20/2014,1251.9,N/A,1251.9,1251.9,1251.9
01/17/2014,1251.9,106436,1241.7,1254.6,1237.3
01/16/2014,1240.2,99298,1241.8,1244.9,1235.8
01/15/2014,1238.3,99419,1244.3,1244.6,1233.5
01/14/2014,1245.4,133286,1252.7,1254.9,1241.1
01/13/2014,1251.1,109306,1247.7,1255.3,1243
01/10/2014,1246.9,153178,1227.1,1248.5,1226.6
01/09/2014,1229.4,112656,1224.9,1230.9,1222.8
01/08/2014,1225.5,147936,1231,1231.8,1217.7
01/07/2014,1229.6,118858,1237,1244.7,1224.2
01/06/2014,1238,143931,1237.4,1247.7,1212.6
01/03/2014,1225.2,106585,1222.3,1239.6,1221.3
01/02/2014,1225.2,129699,1226.5,1230.8,1202.5
01/01/2014,1202.3,N/A,1202.3,1202.3,1202.3
12/31/2013,1202.3,117106,1197.4,1214,1181.4
12/30/2013,1203.8,73220,1213.8,1215.8,1193.3
12/27/2013,1214,73947,1210.9,1218.9,1208.5
12/26/2013,1212.3,52788,1203.8,1215.4,1200.5
12/25/2013,1203.3,N/A,1203.3,1203.3,1203.3
12/24/2013,1203.3,36676,1197.8,1205.1,1195.5
12/23/2013,1197,71118,1202.5,1205.6,1191.8
12/20/2013,1203.7,125195,1188.8,1206.9,1188
12/19/2013,1193.6,194444,1217.8,1226,1186
12/18/2013,1235,151471,1218.4,1244,1215.2
12/17/2013,1230.1,127986,1239.5,1247.6,1226.5
12/16/2013,1244.4,117653,1237.3,1251.7,1227.2
12/13/2013,1234.6,107992,1226.1,1238.2,1219.5
12/12/2013,1224.9,147898,1252.3,1256.5,1222.6
12/11/2013,1257.2,111156,1261,1263.2,1250.6
12/10/2013,1261.1,141116,1260,1267.5,1237.4
12/09/2013,1234.2,72766,1229.9,1242.6,1224.6
12/06/2013,1229,167118,1225,1245,1210.1
12/05/2013,1231.9,147817,1243.1,1243.2,1216.3
12/04/2013,1247.2,173578,1245,1251.5,1210.8
12/03/2013,1220.8,109670,1219.5,1225.8,1214.6
12/02/2013,1221.9,138200,1250.6,1251.2,1217.1
11/29/2013,1250.4,5079,1244.6,1254.5,1234.1
11/28/2013,1237.9,N/A,1237.9,1237.9,1237.9
11/27/2013,1237.9,141921,1241.1,1254.8,1235.5
11/26/2013,1241.5,106984,1249.5,1258.2,1239.2
11/25/2013,1241.6,56250,1230.8,1254.4,1226.4
11/22/2013,1244.1,120305,1242.3,1248.3,1240.3
11/21/2013,1243.6,182755,1241.8,1250,1235.8
11/20/2013,1258,207890,1249.4,1275.7,1240.2
11/19/2013,1273.5,96893,1275,1278.2,1268
11/18/2013,1272.3,100547,1288.9,1289.2,1269.2
11/15/2013,1287.4,82119,1287,1290.8,1279.6
11/14/2013,1286.3,146703,1281.4,1293.8,1277.3
11/13/2013,1268.4,118704,1265.3,1279.8,1265
11/12/2013,1271.2,129235,1281.4,1285.4,1260.5
11/11/2013,1281.1,86457,1288.3,1288.8,1278.1
11/08/2013,1284.6,171480,1307.8,1313.4,1280.5
11/07/2013,1308.5,179460,1317.5,1326,1296
11/06/2013,1317.8,88462,1312.3,1322,1308.9
11/05/2013,1308.1,93988,1313.9,1320.6,1305.2
11/04/2013,1314.7,71700,1313,1322.4,1310.8
11/01/2013,1313.2,127033,1323.1,1327.3,1305.6
10/31/2013,1323.7,141904,1341.7,1343,1318.7
10/30/2013,1349.3,N/A,1343.1,1349.3,1349.3
10/29/2013,1345.5,119713,1352.6,1360.4,1339.8
10/28/2013,1352.2,105613,1352.7,1361.8,1346.1
10/25/2013,1352.5,109808,1346.9,1356.4,1335.3
10/24/2013,1350.3,121111,1332.5,1352.3,1330.2
10/23/2013,1334,91728,1340.1,1342.2,1328.5
10/22/2013,1342.6,146850,1315.5,1344.7,1309.5
10/21/2013,1315.8,68910,1316,1323.9,1312
10/18/2013,1314.6,95751,1318.8,1328.9,1311.2
10/17/2013,1323,196447,1314,1324.2,1273.7
10/16/2013,1282.3,144044,1281.4,1289.2,1268.6
10/15/2013,1273.2,189308,1273.6,1287.7,1251
10/14/2013,1276.6,100090,1275.5,1291.6,1268.4
10/11/2013,1268.2,169059,1268,1294.8,1259.6
10/10/2013,1296.9,119769,1307,1312,1290.8
10/09/2013,1307.2,145546,1304.5,1323.3,1294.6
10/08/2013,1324.6,115161,1319.7,1330.8,1315.4
10/07/2013,1325.1,90614,1312.3,1329.5,1307.9
10/04/2013,1309.9,101527,1317.4,1326,1305.1
10/03/2013,1317.6,123329,1316.5,1322.8,1302
10/02/2013,1320.7,163414,1287.5,1324.2,1276.9
10/01/2013,1286.1,193613,1328.2,1337.8,1282.4
09/30/2013,1327,109605,1327.3,1353.8,1322
09/27/2013,1339.2,115244,1323.7,1345.2,1320
09/26/2013,1324.1,141841,1333.1,1340,1319.2
09/25/2013,1336.2,130306,1323.5,1338.3,1316.6
09/24/2013,1316.3,146828,1321.5,1329.4,1305.5
09/23/2013,1327,126973,1327,1332,1313.4
09/20/2013,1332.5,174421,1366.2,1368.4,1327.2
09/19/2013,1369.3,166048,1370.2,1375.4,1358.5
09/18/2013,1307.6,218792,1294,1358.7,1291.5
09/17/2013,1309.4,127411,1313.6,1324.7,1305.8
09/16/2013,1317.8,141375,1333.5,1336,1307.2
09/13/2013,1308.6,157863,1318,1330.8,1304.6
09/12/2013,1330.6,171778,1329.8,1366.2,1322.5
09/11/2013,1363.8,92599,1364.2,1368.7,1356
09/10/2013,1364,121521,1387.1,1391.4,1357.6
09/09/2013,1386.7,75575,1391.1,1395,1381.9
09/06/2013,1386.5,152131,1366.7,1393.6,1358.8
09/05/2013,1373,165984,1391.2,1400,1364.7
09/04/2013,1390,129843,1411.6,1415,1384.6
09/03/2013,1412,196849,1392,1416.4,1373.6
09/02/2013,1396.1,N/A,1396.1,1396.1,1396.1
08/30/2013,1396.1,121634,1407.5,1411.5,1391.8
08/29/2013,1412.9,139596,1418.2,1418.6,1402.1
08/28/2013,1418.8,153609,1423,1434,1413.2
08/27/2013,1420.2,146665,1419,1424,1395.2
08/26/2013,1393.1,94055,1394.8,1399.8,1388.4
08/23/2013,1395.8,149116,1376.1,1399.9,1367.8
08/22/2013,1370.8,134493,1365.6,1381.4,1354.5
08/21/2013,1370.1,137350,1371,1378.9,1359.2
08/20/2013,1372.6,130096,1364.9,1378,1351.6
08/19/2013,1365.7,116056,1377.1,1384.1,1362
08/16/2013,1371,158700,1365.6,1379.2,1357
08/15/2013,1360.9,215057,1321.5,1369.6,1317.9
08/14/2013,1333.4,109498,1320.3,1335.4,1315.1
08/13/2013,1320.5,140895,1336,1341,1317.8
08/12/2013,1334.2,129437,1329.5,1343.7,1329.5
08/09/2013,1312.2,89904,1311.4,1316.5,1304.1
08/08/2013,1309.9,131711,1285.9,1313.8,1282
08/07/2013,1285.3,111577,1280.5,1289,1271.8
08/06/2013,1282.5,131579,1303.3,1306.4,1278.1
08/05/2013,1302.4,90756,1312.2,1320.3,1296.7
08/02/2013,1310.5,179834,1314,1318,1282.4
08/01/2013,1311.2,146541,1323.4,1330.7,1307.1
07/31/2013,1313,200230,1326.4,1339.7,1305.3
07/30/2013,1324.8,115086,1328.2,1330.4,1317
07/29/2013,1329.6,95863,1333.5,1338.5,1323.1
07/26/2013,1321.9,55671,1333.8,1340.9,1312.3
07/25/2013,1329.5,48685,1321,1333.7,1308.9
07/24/2013,1320.1,34436,1344,1347.4,1313.5
07/23/2013,1335.2,N/A,1335.2,1335.2,1335.2
07/22/2013,1337.3,34927,1325,1340.5,1296.8
07/19/2013,1294,28591,1284.9,1298.1,1283.8
07/18/2013,1285.5,15430,1275,1289.2,1275
07/17/2013,1278.8,30066,1291.5,1301.1,1270.6
07/16/2013,1292,N/A,1292,1292,1292
07/15/2013,1283.5,N/A,1283.5,1283.5,1283.5
07/12/2013,1277.6,126601,1284.9,1287.4,1266.4
07/11/2013,1279.9,195211,1265.7,1297.2,1262.1
07/10/2013,1247.4,168042,1249.1,1264.5,1242.2
07/09/2013,1245.9,153288,1235.2,1258.7,1232
07/08/2013,1234.9,127905,1218.4,1237.4,1216.2
07/05/2013,1212.7,208007,1249,1257.1,1206.9
07/04/2013,1251.9,N/A,1251.9,1251.9,1251.9
07/03/2013,1251.9,141031,1241.9,1259.3,1236
07/02/2013,1243.4,155083,1252.7,1267,1238.8
07/01/2013,1255.7,187469,1239.2,1261.7,1224.1
06/28/2013,1223.7,285351,1199.5,1229.7,1179.4
06/27/2013,1211.6,235380,1225.5,1244.2,1196.1
06/26/2013,1229.8,285371,1277,1236.3,1221
06/25/2013,1275.1,144701,1281.7,1289,1270.7
06/24/2013,1277.1,149366,1296.3,1300.7,1275.1
06/21/2013,1292,170210,1277.6,1301.7,1268.7
06/20/2013,1286.2,341871,1351.2,1351.2,1275.6
06/19/2013,1374,112325,1367.3,1376,1356.1
06/18/2013,1366.9,118418,1384.3,1385.4,1360.2
06/17/2013,1383.1,63635,1390.1,1391.4,1379.8
06/14/2013,1387.6,93798,1384.8,1391.8,1377.8
06/13/2013,1377.8,114985,1387.4,1394.4,1373
06/12/2013,1392,106535,1377.7,1394,1372.2
06/11/2013,1377,131302,1385.9,1387.2,1364.5
06/10/2013,1386,102193,1379.3,1388.5,1375.1
06/07/2013,1383,184514,1412.7,1417.7,1377.1
06/06/2013,1415.8,162798,1401.8,1423.3,1391.2
06/05/2013,1398.5,126776,1398.8,1410.3,1395.1
06/04/2013,1397.2,104235,1411.2,1414.8,1388.1
06/03/2013,1411.9,130847,1388.8,1416.5,1388.3
05/31/2013,1393,153695,1412.9,1421.6,1386.2
05/30/2013,1412,184922,1392.9,1417.7,1388.4
05/29/2013,1391.8,122484,1380.9,1395.4,1379.7
05/28/2013,1379.7,117343,1394.1,1401.9,1372.8
05/27/2013,1386.6,N/A,1386.6,1386.6,1386.6
05/24/2013,1386.6,123567,1389.9,1397.1,1381.1
05/23/2013,1391.8,202064,1367.9,1397.1,1355
05/22/2013,1367.4,300634,1387,1413.3,1353.1
05/21/2013,1377.6,206683,1374,1399.9,1358
05/20/2013,1384.1,236604,1361.3,1397.9,1336.3
05/17/2013,1364.7,210181,1385.2,1391.3,1357.6
05/16/2013,1386.9,199470,1392.5,1397,1368
05/15/2013,1396.2,209746,1424.5,1429.4,1389
05/14/2013,1424.5,158786,1429.5,1444.9,1419.7
05/13/2013,1434.3,136254,1447.7,1448.3,1424.7
05/10/2013,1436.6,210594,1457.5,1461.2,1418.5
05/09/2013,1468.6,8501,1468.6,1468.6,1468.6
05/08/2013,1473.7,144537,1451.6,1475.8,1446.7
05/07/2013,1448.8,174645,1449,1470,1440.4
05/06/2013,1468,76908,1470,1478.4,1463.8
05/03/2013,1464.2,159542,1466.2,1487.2,1455.4
05/02/2013,1467.6,138096,1457,1473.3,1448.1
05/01/2013,1446.2,154718,1475.6,1477.4,1439.7
04/30/2013,1472.1,132453,1476.6,1479.5,1460.5
04/29/2013,1467.4,108544,1468.2,1478.3,1461.6
04/26/2013,1453.6,225714,1467.3,1484.8,1447.3
04/25/2013,1462,172672,1430.3,1468.6,1426.3
04/24/2013,1423.7,128366,1412.5,1433.6,1411.5
04/23/2013,1408.8,193859,1425.4,1432.8,1404
04/22/2013,1421.2,168458,1408.3,1438.8,1403.5
04/19/2013,1395.6,181138,1393,1424.7,1385.4
04/18/2013,1392.5,223011,1347.1,1402,1335.6
04/17/2013,1382.7,225359,1371.4,1395.2,1365
04/16/2013,1387.4,382033,1355,1404.2,1321.5
04/15/2013,1361.1,41618,1355,1409,1371
04/12/2013,1501.4,335420,1519.8,1564.2,1482.3
04/11/2013,1564.9,124273,1559,1568.1,1553
04/10/2013,1558.8,159236,1585,1588.5,1556.4
04/09/2013,1586.7,116271,1572.4,1590.1,1570
04/08/2013,1572.5,98283,1580.8,1582.9,1566.6
04/05/2013,1575.9,175073,1554,1580.8,1549
04/04/2013,1552.4,167375,1557.7,1559.3,1539.4
04/03/2013,1553.5,190202,1576.4,1577.3,1549.7
04/02/2013,1575.9,148979,1600.1,1604.3,1574
04/01/2013,1600.9,57638,1598.1,1601.6,1595.2
03/29/2013,1595.7,N/A,1595.7,1595.7,1595.7
03/28/2013,1595.7,105714,1605.6,1608.3,1594.3
03/27/2013,1607.2,152626,1601,1609,1591.9
03/26/2013,1597.3,125380,1606.5,1606.9,1595.2
03/25/2013,1606.5,89863,1611.4,1614.5,1590.4
03/22/2013,1606.1,120029,1614,1615.3,1602.6
03/21/2013,1613.8,118917,1605.7,1616.5,1603.6
03/20/2013,1607.5,117351,1611.9,1613.9,1599.6
03/19/2013,1611.3,151447,1603.7,1615,1599
03/18/2013,1604.6,161638,1597,1610.4,1589.6
03/15/2013,1592.6,89850,1589.4,1597.9,1587.3
03/14/2013,1590.7,130579,1586.7,1592.2,1575.2
03/13/2013,1588.4,131306,1592,1598.8,1584.4
03/12/2013,1591.7,136496,1591.6,1593,1591.1
03/11/2013,1578,89489,1578.3,1582.5,1574.5
03/08/2013,1576.9,204775,1577.4,1583.1,1560.4
03/07/2013,1575.1,133670,1583.8,1584.9,1574
03/06/2013,1574.9,156735,1574.9,1584.3,1566.4
03/05/2013,1574.9,132542,1574.2,1585.8,1571.1
03/04/2013,1572.4,111842,1578,1584.3,1568.7
03/01/2013,1572.3,175476,1578.5,1586.9,1564
02/28/2013,1578.1,175844,1596.3,1602.5,1574.3
02/27/2013,1595.7,155410,1613.6,1614.4,1591.4
02/26/2013,1615.5,237398,1592.7,1619.7,1583.7
02/25/2013,1586.6,148348,1579.7,1596.5,1574.7
02/22/2013,1572.8,122936,1573,1587,1569.3
02/21/2013,1578.6,202653,1564.8,1584.4,1554.3
02/20/2013,1578,235506,1592.3,1609.2,1558.1
02/19/2013,1604.2,199651,1609.7,1618.8,1600.2
02/18/2013,1609.5,N/A,1609.5,1609.5,1609.5
02/15/2013,1609.5,239803,1634.2,1636,1596.7
02/14/2013,1635.5,155255,1642.5,1650,1632.8
02/13/2013,1645.1,120297,1652.5,1655,1640.5
02/12/2013,1649.6,128713,1648.6,1653.8,1639.5
02/11/2013,1649.1,146045,1667.9,1670.3,1644.1
02/08/2013,1666.9,88567,1671.8,1674.3,1665.8
02/07/2013,1671.3,171885,1678,1683.9,1663.4
02/06/2013,1678.8,86434,1673.4,1680.5,1668.8
02/05/2013,1673.5,146186,1675.5,1687,1667.2
02/04/2013,1676.4,102986,1669.1,1678.6,1661.8
02/01/2013,1670.6,163722,1672,1683,1660.6
01/31/2013,1662,145848,1677,1681.7,1658.4
01/30/2013,1681.6,168167,1674,1685,1663.5
01/29/2013,1662.7,109862,1656,1667.1,1655.6
01/28/2013,1655,90420,1660.9,1663.6,1653.2
01/25/2013,1656.6,146094,1667,1671.6,1655
01/24/2013,1669.9,167835,1683.8,1685.8,1664.2
01/23/2013,1686.7,123671,1691.7,1694.8,1683.1
01/22/2013,1693.2,154313,1689.2,1695.9,1684.8
01/21/2013,1687,N/A,1687,1687,1687
01/18/2013,1687,105387,1687.4,1695.1,1683.3
01/17/2013,1690.8,187529,1680.5,1697.8,1666.4
01/16/2013,1683.2,128637,1679.7,1684.7,1673
01/15/2013,1683.9,138663,1667.8,1684.9,1666.2
01/14/2013,1669.4,115943,1671.8,1674.8,1659.5
01/11/2013,1660.6,160079,1673.5,1676.9,1653.1
01/10/2013,1678,138763,1658,1678.8,1653.8
01/09/2013,1655.5,118775,1659.9,1666,1651.3
01/08/2013,1662.2,131158,1647.6,1662.7,1646.8
01/07/2013,1646.3,127739,1656.3,1663,1642.6
01/04/2013,1648.9,227267,1663.8,1664.5,1626
01/03/2013,1674.6,129329,1686.2,1690.5,1661.2
01/02/2013,1688.8,109710,1676.4,1695.4,1670.9
01/01/2013,1675.8,N/A,1675.8,1675.8,1675.8
12/31/2012,1675.8,79290,1655.9,1681,1655.9
12/28/2012,1655.9,68020,1664,1667,1654.1
12/27/2012,1663.7,84620,1659.8,1666.1,1653.1
12/26/2012,1660.7,48866,1657.4,1668.7,1650.6
12/25/2012,1659.5,N/A,1659.5,1659.5,1659.5
12/24/2012,1659.5,40829,1658,1666.5,1652.7
12/21/2012,1660.1,121547,1648.5,1660.5,1636.3
12/20/2012,1645.9,173650,1667.9,1672.8,1636
12/19/2012,1667.7,140117,1671.7,1677.8,1664.2
12/18/2012,1670.7,164168,1698.5,1704.4,1662
12/17/2012,1698.2,84622,1698.4,1701,1687.5
12/14/2012,1697,76187,1699.6,1701.9,1694
12/13/2012,1696.8,153389,1712.8,1712.8,1690.7
12/12/2012,1717.9,154286,1712,1725,1708.5
12/11/2012,1709.6,72437,1713.9,1715.8,1706
12/10/2012,1714.4,76394,1718,1718.8,1703.3
12/07/2012,1705.5,131946,1701.3,1706.9,1684.1
12/06/2012,1701.8,133872,1695.7,1704.8,1687.1
12/05/2012,1693.8,140887,1697.7,1708.3,1686
12/04/2012,1695.8,178848,1701,1719.2,1692.6
12/03/2012,1721.1,92921,1715.5,1724.9,1714.2
11/30/2012,1712.7,132848,1728,1733.7,1710.2
11/29/2012,1729.5,164158,1722.4,1731.2,1720.1
11/28/2012,1718.8,180393,1743.9,1745.5,1707.9
11/27/2012,1742.3,173229,1749.3,1751.9,1741.2
11/26/2012,1749.6,143129,1751.5,1752.3,1746
11/23/2012,1751.4,153170,1745.2,1755,1727.6
11/22/2012,1728.2,N/A,1728.2,1728.2,1728.2
11/21/2012,1728.2,119223,1727.8,1732,1718.4
11/20/2012,1723.6,114560,1731.5,1736,1721.8
11/19/2012,1734.4,114788,1714.4,1735.5,1713.4
11/16/2012,1714.7,126029,1715.5,1717.2,1705.6
