Fed insterest rate,DATE,DFF,Euro exchange rates, Open, High, Low, Close,gold,Close/Last,Volume,Open,High,Low
,1/11/2020,1.54,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/12/2020,1.54,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/13/2020,1.54,,1.1122,1.1147,1.1113,1.1134,,1472.3,396657,1469.5,1474.9,1468.2
,1/14/2020,1.54,,1.1135,1.1145,1.1104,1.1128,,1475.6,468,1463.1,1475.9,1463.1
,1/15/2020,1.54,,1.1127,1.1164,1.1119,1.1151,,1480.5,160416,1480,1484.5,1477.4
,1/16/2020,1.54,,1.115,1.1174,1.1128,1.1136,,1480.6,167359,1480.6,1484.9,1478.4
,1/17/2020,1.55,,1.1137,1.1144,1.1086,1.1093,,1478.7,190975,1480.4,1483.6,1474.3
,1/18/2020,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/19/2020,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/20/2020,1.55,,1.1091,1.1103,1.1077,1.1096,,1478.2,319,1475.9,1478.9,1473.3
,1/21/2020,1.55,,1.1095,1.1119,1.108,1.1083,,1474.7,118,1476.7,1478.1,1475.3
,1/22/2020,1.55,,1.1082,1.1099,1.1071,1.1095,,1488.7,155802,1482.4,1490.1,1481.2
,1/23/2020,1.55,,1.1093,1.1108,1.1037,1.1055,,1499.1,52,1488.7,1498.6,1488.7
,1/24/2020,1.55,,1.1056,1.1062,1.102,1.1025,,1514.4,213592,1503.9,1517.4,1502.1
,1/25/2020,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/26/2020,1.55,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/27/2020,1.55,,1.1027,1.1038,1.101,1.102,,1518.1,194736,1516.5,1519.9,1512.1
,1/28/2020,1.55,,1.1018,1.1026,1.0998,1.1021,,1518.6,169813,1515.9,1519.1,1513.5
,1/29/2020,1.55,,1.1023,1.1029,1.0993,1.1012,,1519.5,301,1513.8,1523.4,1513.8
,1/30/2020,1.6,,1.1011,1.104,1.1003,1.1033,,1528.1,257867,1521,1534,1519.7
,1/31/2020,1.59,,1.1032,1.1097,1.1018,1.1097,,1549.2,107,1530.1,1552.7,1530.1
,2/1/2020,1.59,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/2/2020,1.59,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/3/2020,1.59,,1.1095,1.1097,1.1037,1.1062,,1568.8,539023,1562.7,1590.9,1562.3
,2/4/2020,1.59,,1.106,1.1065,1.1033,1.1043,,1574.3,418145,1567.4,1579.2,1557
,2/5/2020,1.59,,1.1045,1.1049,1.0994,1.0999,,1560.2,787217,1556.7,1563.8,1556.5
,2/6/2020,1.59,,1.0998,1.1015,1.0964,1.0982,,1554.3,354523,1557.7,1562.4,1541
,2/7/2020,1.58,,1.0981,1.0986,1.0942,1.0947,,1557.5,16,1551.2,1558.8,1545.4
,2/8/2020,1.58,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/9/2020,1.58,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/10/2020,1.58,,1.0945,1.0959,1.0909,1.0911,,1550.6,296619,1563,1563.1,1547
,2/11/2020,1.58,,1.0913,1.0925,1.0893,1.0917,,1544.6,323782,1548.6,1549.5,1536.4
,2/12/2020,1.58,,1.0917,1.0926,1.0865,1.0875,,1554,297777,1546.8,1558.8,1546.5
,2/13/2020,1.58,,1.0876,1.0891,1.0835,1.0842,,1550.5,253076,1556.6,1558.2,1548
,2/14/2020,1.58,,1.0843,1.0862,1.0829,1.0831,,1558.8,108,1554.1,1558,1553.6
,2/15/2020,1.58,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/16/2020,1.58,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/17/2020,1.58,,1.0833,1.0853,1.0829,1.0836,,1556.4,45,1564.2,1566.2,1551
,2/18/2020,1.59,,1.0837,1.084,1.0787,1.0794,,1556.7,276521,1557,1558.9,1555.2
,2/19/2020,1.59,,1.0793,1.0815,1.0782,1.0805,,1571.6,65319,1564.7,1573.7,1557.5
,2/20/2020,1.59,,1.0808,1.0821,1.0778,1.0784,,1571.1,38,1556.3,1570.3,1556.3
,2/21/2020,1.58,,1.0785,1.0864,1.0783,1.0846,,1583.7,134423,1586.1,1594.7,1581.6
,2/22/2020,1.58,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/23/2020,1.58,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/24/2020,1.58,,1.0845,1.0874,1.0808,1.0856,,1575.8,191039,1587.1,1588.5,1570.4
,2/25/2020,1.58,,1.0855,1.0891,1.0831,1.0881,,1576,225389,1572,1583,1567.9
,2/26/2020,1.58,,1.088,1.091,1.0855,1.0881,,1589.2,371286,1582.4,1590.7,1576.8
,2/27/2020,1.58,,1.0879,1.1006,1.0876,1.1001,,1582.9,1095,1573.4,1589,1570
,2/28/2020,1.58,,1.1,1.1054,1.0952,1.1026,,1582.4,303458,1597.8,1598.5,1573.2
,2/29/2020,1.58,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/1/2020,1.58,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/2/2020,1.59,,1.1027,1.1184,1.1027,1.1134,,1555.5,328192,1581.5,1584.5,1552.8
,3/3/2020,1.59,,1.1135,1.1213,1.1097,1.1172,,1562.8,297418,1556.1,1566.2,1551.1
,3/4/2020,1.09,,1.1173,1.1187,1.1096,1.1136,,1570,221612,1560,1571.9,1556
,3/5/2020,1.09,,1.1137,1.1245,1.112,1.1236,,1568.6,431,1564.9,1571.9,1560.5
,3/6/2020,1.09,,1.1237,1.1356,1.1214,1.1285,,1579.5,186247,1575.8,1580.5,1571.5
,3/7/2020,1.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/8/2020,1.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/9/2020,1.09,,1.1286,1.1486,1.1286,1.144,,1565.6,440,1570.9,1571.1,1561.9
,3/10/2020,1.09,,1.1443,1.1459,1.1276,1.1282,,1571.6,183410,1571.2,1573.6,1564.4
,3/11/2020,1.09,,1.1281,1.1366,1.1258,1.1271,,1578.8,264293,1569.8,1581.7,1568.5
,3/12/2020,1.1,,1.1272,1.1335,1.1056,1.1184,,1582.7,68,1575.8,1582.4,1574.8
,3/13/2020,1.1,,1.1186,1.1221,1.1056,1.1103,,1600,310,1587,1604.3,1579.8
,3/14/2020,1.1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/15/2020,1.1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/16/2020,0.25,,1.1144,1.1238,1.1064,1.1181,,1611.8,298536,1604.8,1615.9,1602.4
,3/17/2020,0.25,,1.1183,1.1189,1.0957,1.0998,,1620.5,389144,1615,1626.5,1606.6
,3/18/2020,0.25,,1.0999,1.1046,1.0802,1.0916,,1644.6,186,1619.3,1645,1619.3
,3/19/2020,0.2,,1.0914,1.098,1.0655,1.0693,,1676.6,655245,1674.2,1674.4,1652.8
,3/20/2020,0.15,,1.0691,1.0832,1.0637,1.0696,,1650,654660,1647,1655.8,1627
,3/21/2020,0.15,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/22/2020,0.15,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/23/2020,0.15,,1.0763,1.0826,1.0635,1.0728,,1643.1,515771,1640.8,1643.8,1640.3
,3/24/2020,0.12,,1.0724,1.0889,1.0723,1.0788,,1642.5,560547,1658,1662.5,1636.7
,3/25/2020,0.1,,1.079,1.0896,1.076,1.0883,,1564.1,289,1640.3,1642.5,1564.8
,3/26/2020,0.1,,1.0882,1.1059,1.087,1.1035,,1592.3,537,1583.9,1608.3,1574.3
,3/27/2020,0.1,,1.1033,1.1148,1.0956,1.1139,,1642.1,610,1594.5,1645.3,1594
,3/28/2020,0.1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/29/2020,0.1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/30/2020,0.09,,1.1168,1.1168,1.1011,1.1046,,1643,297251,1640.1,1654.3,1632.6
,3/31/2020,0.08,,1.1045,1.1054,1.0928,1.1034,,1666.4,154,1637.2,1672.9,1637.2
,4/1/2020,0.06,,1.1035,1.104,1.0902,1.0963,,1672.4,619051,1673.1,1692.8,1642.4
,4/2/2020,0.05,,1.0964,1.0971,1.082,1.0857,,1675.7,467110,1692.6,1704.3,1658
,4/3/2020,0.05,,1.0858,1.0865,1.0774,1.0799,,1659.1,48,1671.6,1674.6,1643
,4/4/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/5/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/6/2020,0.05,,1.081,1.0836,1.0769,1.0793,,1642.3,373462,1649.3,1671.8,1632.4
,4/7/2020,0.05,,1.0794,1.0926,1.0784,1.0892,,1590.3,553457,1633.1,1651,1560.4
,4/8/2020,0.05,,1.0891,1.0903,1.0831,1.0857,,1516.7,524471,1582.7,1597.9,1504
,4/9/2020,0.05,,1.0859,1.0953,1.0841,1.0931,,1486.5,535860,1563.8,1574.8,1450.9
,4/10/2020,0.05,,1.0932,1.0954,1.0919,1.0936,,1524.9,122,1469.3,1537.7,1469.3
,4/11/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/12/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/13/2020,0.05,,1.0937,1.0969,1.0893,1.0911,,1477.9,412332,1527.6,1547,1473.3
,4/14/2020,0.05,,1.091,1.0987,1.0899,1.098,,1479.3,306016,1487.2,1502.8,1460.1
,4/15/2020,0.05,,1.0982,1.0993,1.0857,1.0913,,1484,14,1483.5,1483.5,1483.5
,4/16/2020,0.05,,1.0911,1.0913,1.0817,1.0838,,1572.7,95848,1508.4,1574.8,1489.4
,4/17/2020,0.05,,1.0839,1.0893,1.0812,1.0876,,1660.2,442,1622.8,1685.5,1622.8
,4/18/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/19/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/20/2020,0.05,,1.0878,1.0897,1.0841,1.0863,,1634.3,104547,1665.5,1698,1609
,4/21/2020,0.05,,1.0862,1.0881,1.0817,1.0859,,1660.3,134861,1642.2,1677.2,1612
,4/22/2020,0.05,,1.0857,1.0885,1.0803,1.0824,,1623.9,N/A,1623.9,1623.9,1623.9
,4/23/2020,0.04,,1.0822,1.0848,1.0756,1.0778,,1643.2,144290,1663.4,1673.6,1632
,4/24/2020,0.05,,1.0777,1.083,1.0728,1.0822,,1583.4,2694,1618.7,1621,1576
,4/25/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/26/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/27/2020,0.04,,1.082,1.0861,1.0812,1.083,,1591.4,159377,1589.4,1612.4,1576
,4/28/2020,0.04,,1.0829,1.089,1.081,1.082,,1637.7,162151,1602.4,1645.6,1595.2
,4/29/2020,0.04,,1.0819,1.0886,1.0817,1.0874,,1633.7,643,1624.5,1636,1619.8
,4/30/2020,0.05,,1.0876,1.0973,1.0835,1.0954,,1677,1063,1629.1,1696.7,1625.9
,5/1/2020,0.05,,1.0953,1.1017,1.0935,1.098,,1683.7,194263,1707.1,1742.6,1672
,5/2/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/3/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/4/2020,0.05,,1.1094,1.1094,1.0896,1.0904,,1684.3,121346,1678.7,1695.8,1670.7
,5/5/2020,0.05,,1.0906,1.0926,1.0825,1.0837,,1736.2,825,1662.7,1732.5,1662.7
,5/6/2020,0.05,,1.0838,1.0848,1.0782,1.0795,,1744.8,696,1722,1756.8,1710.7
,5/7/2020,0.05,,1.0796,1.0836,1.0767,1.0835,,1768.9,234439,1761.5,1788.8,1747.1
,5/8/2020,0.05,,1.0833,1.0876,1.0816,1.0837,,1740.2,181342,1758.1,1759.8,1731.6
,5/9/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/10/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/11/2020,0.05,,1.0971,1.0971,1.08,1.0809,,1731.7,199823,1743.5,1768,1722.6
,5/12/2020,0.05,,1.0807,1.0884,1.0784,1.085,,1689.2,223,1715.7,1725,1684.9
,5/13/2020,0.05,,1.0848,1.0897,1.0812,1.0817,,1711.2,183636,1693,1718.4,1685
,5/14/2020,0.05,,1.0819,1.0825,1.0776,1.0807,,1687.8,240743,1713.3,1718,1666.2
,5/15/2020,0.05,,1.0805,1.085,1.079,1.0818,,1738.3,187864,1703.1,1742.4,1695.4
,5/16/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/17/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/18/2020,0.05,,1.0817,1.0928,1.0799,1.0915,,1745.4,194495,1736.5,1764.2,1730.6
,5/19/2020,0.05,,1.0916,1.0978,1.0902,1.0923,,1723.5,221,1744,1744,1714.5
,5/20/2020,0.05,,1.0922,1.0999,1.0918,1.0979,,1723.8,142721,1745,1745.8,1720
,5/21/2020,0.05,,1.098,1.101,1.0938,1.0952,,1722.2,166606,1724.4,1731.9,1704.1
,5/22/2020,0.05,,1.095,1.0959,1.0885,1.0898,,1703.4,373,1710,1713.5,1702
,5/23/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/24/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/25/2020,0.05,,1.0897,1.0916,1.0871,1.0898,,1694.2,228730,1729.6,1737,1687.5
,5/26/2020,0.05,,1.0899,1.0998,1.0891,1.0983,,1694.5,337,1686.6,1701.5,1670.5
,5/27/2020,0.05,,1.0981,1.1031,1.0935,1.1009,,1713.3,146307,1711.2,1726,1700.3
,5/28/2020,0.05,,1.101,1.1095,1.0992,1.1078,,1710.6,179577,1711,1717.8,1695.4
,5/29/2020,0.05,,1.1077,1.1146,1.1068,1.1103,,1688.5,196313,1714.1,1716.6,1683
,5/30/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/31/2020,0.05,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/1/2020,0.05,,1.1099,1.1155,1.1099,1.1135,,1725.8,233381,1686,1733.2,1683.9
,6/2/2020,0.06,,1.1137,1.1197,1.1116,1.1168,,1709.9,330,1726.2,1728.9,1703.8
,6/3/2020,0.06,,1.1172,1.1258,1.1166,1.1235,,1698,184455,1706,1713.8,1692.1
,6/4/2020,0.06,,1.1233,1.1362,1.1195,1.1336,,1706.8,182675,1700,1716.7,1693.5
,6/5/2020,0.07,,1.1337,1.1384,1.1279,1.1289,,1716.4,204533,1705,1726.5,1701.6
,6/6/2020,0.07,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/7/2020,0.07,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/8/2020,0.07,,1.1286,1.1321,1.1268,1.1296,,1740.9,208601,1723.1,1746.5,1716
,6/9/2020,0.07,,1.1294,1.1365,1.1241,1.1339,,1753.4,719,1739.7,1751.4,1739.7
,6/10/2020,0.08,,1.1341,1.1423,1.1332,1.1379,,1734.4,264848,1757.5,1775.8,1729.3
,6/11/2020,0.08,,1.138,1.1402,1.1288,1.1299,,1745.6,181673,1734.8,1751.6,1727.2
,6/12/2020,0.08,,1.1298,1.1341,1.1214,1.1257,,1750.6,16,1751.6,1752.1,1745.6
,6/13/2020,0.08,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/14/2020,0.08,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/15/2020,0.09,,1.1257,1.1334,1.1226,1.1324,,1721.9,225941,1751.7,1751.7,1715.3
,6/16/2020,0.09,,1.1323,1.1354,1.1228,1.1264,,1734.6,6,1726.6,1726.7,1726.6
,6/17/2020,0.09,,1.1262,1.1296,1.1208,1.1243,,1728.2,146582,1746.3,1755.6,1721.2
,6/18/2020,0.09,,1.1244,1.1262,1.1186,1.1203,,1726.8,156746,1724.1,1729.1,1701.6
,6/19/2020,0.09,,1.1205,1.1256,1.117,1.1179,,1728.3,159174,1725,1743.7,1720
,6/20/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/21/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/22/2020,0.08,,1.1179,1.1271,1.1168,1.1262,,1736.9,1406,1718.8,1738.3,1715.1
,6/23/2020,0.08,,1.126,1.1349,1.1234,1.1308,,1750.3,142807,1749.8,1761,1737.6
,6/24/2020,0.08,,1.1307,1.1327,1.1248,1.1252,,1734,172030,1750.3,1757,1728
,6/25/2020,0.08,,1.1251,1.126,1.1191,1.1219,,1704.8,249036,1733.7,1738.9,1690.3
,6/26/2020,0.08,,1.122,1.124,1.1197,1.122,,1727.4,193873,1702.8,1729,1698.9
,6/27/2020,0.08,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/28/2020,0.08,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,6/29/2020,0.08,,1.122,1.1289,1.1208,1.1243,,1683,267086,1720.8,1723.2,1671.7
,6/30/2020,0.08,,1.1241,1.1262,1.1192,1.1236,,1705.1,151461,1686.7,1707.6,1680.7
,7/1/2020,0.08,,1.1235,1.1277,1.1185,1.1253,,1721.9,178128,1703.9,1729.4,1697.6
,7/2/2020,0.09,,1.1251,1.1302,1.1223,1.124,,1720.7,195593,1718.9,1749.4,1714.1
,7/3/2020,0.09,,1.124,1.1255,1.122,1.1248,,1739.8,202214,1746.6,1754.9,1727.5
,7/4/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/5/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/6/2020,0.09,,1.1249,1.1346,1.124,1.1309,,1737.3,148176,1733.6,1753,1728.2
,7/7/2020,0.09,,1.1308,1.1334,1.126,1.1275,,1727.2,195205,1740.7,1743.8,1706.2
,7/8/2020,0.09,,1.1274,1.135,1.1263,1.1329,,1736.5,177702,1732.3,1741.3,1721.8
,7/9/2020,0.09,,1.1332,1.1372,1.128,1.1285,,1735.6,137879,1735.3,1739.3,1717.3
,7/10/2020,0.09,,1.1284,1.1326,1.1256,1.13,,1731.1,152628,1735.5,1749.2,1722.7
,7/11/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/12/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/13/2020,0.09,,1.13,1.1377,1.13,1.1345,,1753,174981,1729.8,1760.9,1728.3
,7/14/2020,0.09,,1.1344,1.141,1.1325,1.1401,,1766.4,219460,1765.8,1779,1753.5
,7/15/2020,0.1,,1.14,1.1453,1.1392,1.1412,,1782,190018,1764.9,1786.8,1758.3
,7/16/2020,0.1,,1.141,1.1442,1.137,1.1385,,1775.1,230610,1784.4,1796.1,1770.6
,7/17/2020,0.09,,1.1383,1.1445,1.1378,1.1428,,1770.6,148788,1772.3,1779.6,1764.1
,7/18/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/19/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/20/2020,0.1,,1.1429,1.1468,1.1403,1.1447,,1780.3,195963,1774.8,1786.2,1754
,7/21/2020,0.1,,1.1449,1.1542,1.1423,1.1528,,1781.2,128441,1789.2,1790.4,1776.5
,7/22/2020,0.09,,1.1527,1.1602,1.1507,1.1571,,1800.5,190351,1799.2,1801.4,1795.5
,7/23/2020,0.09,,1.1569,1.1627,1.1542,1.1598,,1779.9,258541,1798.9,1807.7,1767.9
,7/24/2020,0.09,,1.1597,1.1659,1.1582,1.1656,,1790,181017,1779,1791.7,1766.3
,7/25/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/26/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,7/27/2020,0.1,,1.1657,1.1782,1.1638,1.1752,,1793.5,140564,1787,1799,1779.2
,7/28/2020,0.1,,1.1751,1.1775,1.17,1.1716,,1809.9,217229,1793.9,1810.8,1781.2
,7/29/2020,0.1,,1.1719,1.1805,1.1715,1.1791,,1820.6,232708,1807.9,1829.8,1803.8
,7/30/2020,0.1,,1.1793,1.1849,1.1731,1.1847,,1803.8,265280,1818.8,1825.5,1799.6
,7/31/2020,0.1,,1.1849,1.1907,1.1764,1.1781,,1801.9,208264,1808.4,1817,1796.5
,8/1/2020,0.1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/2/2020,0.1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/3/2020,0.1,,1.1779,1.1798,1.1699,1.1764,,1814.1,218006,1803.4,1818.8,1802.1
,8/4/2020,0.1,,1.1764,1.1805,1.1723,1.1804,,1813.4,235992,1810.9,1813.6,1809.6
,8/5/2020,0.1,,1.1802,1.1905,1.1792,1.1864,,1813.8,179267,1811.1,1819.5,1804
,8/6/2020,0.1,,1.1865,1.1912,1.1819,1.1878,,1800.3,190841,1813.1,1816.2,1794.1
,8/7/2020,0.1,,1.1879,1.1885,1.1756,1.1787,,1810,162684,1796.9,1813.9,1795.2
,8/8/2020,0.1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/9/2020,0.1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/10/2020,0.1,,1.1787,1.1802,1.1736,1.1739,,1817.4,173983,1812.3,1823.4,1806.6
,8/11/2020,0.1,,1.1737,1.1807,1.1723,1.1742,,1843.9,265677,1819.6,1844.9,1817.2
,8/12/2020,0.1,,1.1741,1.1813,1.1711,1.1785,,1865.1,376705,1842.8,1871.8,1842.1
,8/13/2020,0.1,,1.1784,1.1865,1.1782,1.1813,,1890,400358,1871.6,1897.7,1863.1
,8/14/2020,0.1,,1.1816,1.1851,1.1784,1.1844,,1897.5,288088,1884.9,1904.6,1880.5
,8/15/2020,0.1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/16/2020,0.1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/17/2020,0.1,,1.1844,1.1882,1.1829,1.187,,1955.4,127487,1929,1971.3,1926.8
,8/18/2020,0.09,,1.1871,1.1966,1.1866,1.193,,1963.9,154485,1963.2,2000,1927.5
,8/19/2020,0.09,,1.1931,1.1953,1.183,1.184,,1976.7,191033,1971.9,1998.4,1955.7
,8/20/2020,0.09,,1.1841,1.1869,1.1804,1.1861,,1966.8,268606,1986.4,1987.3,1952.3
,8/21/2020,0.09,,1.1863,1.1884,1.1755,1.1796,,1985.9,275460,1973.6,2005.4,1971.4
,8/22/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/23/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/24/2020,0.09,,1.1798,1.185,1.1784,1.1788,,1986.3,176729,1997.4,2009.5,1975.2
,8/25/2020,0.09,,1.179,1.1845,1.1784,1.1836,,2021,269790,1993.5,2037.7,1982.6
,8/26/2020,0.09,,1.1834,1.1843,1.1772,1.1831,,2049.3,361949,2037,2070.3,2027.5
,8/27/2020,0.08,,1.183,1.1901,1.1765,1.1822,,2069.4,307517,2055,2081.8,2049
,8/28/2020,0.09,,1.1823,1.1921,1.1811,1.1906,,2028,391017,2076.4,2082.1,2024.8
,8/29/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/30/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,8/31/2020,0.09,,1.1905,1.1966,1.1885,1.1937,,2039.7,248644,2044.8,2060.8,2027.8
,9/1/2020,0.09,,1.1936,1.2011,1.1902,1.1912,,1946.3,556617,2038.4,2040.5,1911.3
,9/2/2020,0.09,,1.1913,1.1929,1.1823,1.1857,,1949,450394,1921.6,1961,1874.2
,9/3/2020,0.09,,1.1851,1.1865,1.179,1.1853,,1970.4,346000,1927.3,1974.8,1923
,9/4/2020,0.09,,1.1851,1.1866,1.1781,1.1841,,1949.8,237092,1963.8,1970,1939.1
,9/5/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/6/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/7/2020,0.09,,1.1839,1.1851,1.1811,1.1816,,1998.7,285580,1956.4,2000.8,1939.1
,9/8/2020,0.09,,1.1814,1.1828,1.1765,1.1775,,2013.1,358272,1993.6,2024.6,1985.2
,9/9/2020,0.09,,1.1776,1.1832,1.1753,1.1804,,1970.3,440405,2010.5,2015.6,1930.5
,9/10/2020,0.09,,1.1805,1.1917,1.1801,1.1816,,1946.5,378970,1934.4,1963.1,1928.9
,9/11/2020,0.09,,1.1814,1.1874,1.1813,1.1847,,1947,352773,1955.6,1963.1,1916.6
,9/12/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/13/2020,0.09,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
